nbe-medi	1
(smom-chem)	1
o--alkan	1
[rh(r2pch2ch2pr2)(eta(2)eta(2)-nba)][bar4f]	1
cy,	1
bu-t;	1
nba	1
norbornane;	1
3,s-(cf3)(2)c6h3)	1
norbornadien	1
bu-t-substitut	1
order,	1
re-establish	1
[rh((bu2pch2ch2pbu2)-bu-t-bu-t)(cis-2-butene)][bar4f]	1
[re((bu2pch2ch2pbu2)-bu-t-bu-t)(1-butene)][bar4f],	1
order/disorder/ord	1
[rh(cy2pch2ch2pcy2)(butadiene)][bar4f],	1
bu-t	1
smom	1
co-feed.	1
cis:tran	1
selectivit	1
tbu	1
cy.	1
strength)	1
acidity-relev	1
temperature-relev	1
entropies,	1
mfi-structur	1
isomorph	1
revel	1
ethylation.	1
purposes.	1
gamma-valerolactone,	1
1,4-dioxane,	1
n-methyl-2-pyrrolidone,	1
tetramethylen	1
sulfoxide,	1
433	1
48%	1
solvent-medi	1
rates/select	1
trans-1,2-cyclohexanediol	1
1,3-cyclohexanediol.	1
propanal.	1
acid-catalyzed,	1
mutant,	1
phenol-lyas	1
(tpl)	1
l-tyrosine,	1
3-f-l-tyrosine,	1
s-ethyl-l-cysteine,	1
l-serine,	1
4-hydroxypyridine,	1
4-hydroxypyridin	1
3-f-l-tyrosin	1
gem-diamine,	1
l-serin	1
aminoacrylate.	1
spectrophotometri	1
281	1
hydrostat	1
kbar	1
s+,	1
c-p+,	1
v+,	1
beta+	1
s-ethyl-l-cysteine.	1
temperature-	1
pressure-depend	1
tpl.	1
(cp-pr)(2)hf(r)(2)	1
(cp-pr)(2)zr(r)(2)	1
n-butyl	1
b(c6f5)(3)	1
[cph3](+)[b(c6f5)(4)](-).	1
cp-substitu	1
n-propyl	1
site"	1
activators,	1
[cph3](+)[b(c6f5)(4)](-)	1
b(c6f5)(3).	1
(primari	1
secondary)	1
(chain	1
elimination)	1
low-dens	1
polyethylene-produc	1
zirconocene,	1
(cp-pr)(2)m(n-butyl)(2)	1
(cp-pr)(2)hf(me)(2)	1
au/met	1
pd/au	1
travel	1
exothermicity.	1
transmit	1
znse	1
coinject	1
thermography.	1
intermit	1
differently.	1
pronounced,	1
complete,	1
core@shell.	1
(t-90)	1
manifolds.	1
frameworks:	1
homolysi	1
heterolysi	1
carbanions.	1
less-bas	1
overfunction	1
commentari	1
products-ethylen	1
metal)	1
(ph,	1
electrolyte),	1
(phssph)	1
(phsh)	1
(phen	1
1,10-phenanthroline).	1
phssph	1
[cu-i]	1
[2-nitrobenzo	1
acid]	1
[phssph]	1
p(o-2),	1
[(phen)cu-ii]	1
(cu-ox)	1
phssph.	1
cu-i-bas	1
(4).	1
phssph,	1
(3).	1
quinolines.	1
(vdpen-ruots)	1
(tsoh).	1
2-methylquinoline.	1
tsoh/ru	1
vdpen-ruot	1
tsoh.	1
tof,	1
benzo-quinolizidines.	1
doping.	1
particle-to-support	1
silica,	1
a-sio2,	1
mo(211),	1
glycosylation,	1
post-transl	1
asparagin	1
19,	1
located,	1
demograph	1
microsecond-long	1
n19	1
e235	1
e340,	1
acid-beta-glucosidas	1
disease-caus	1
lean-burn	1
escap	1
engine.	1
exhaust,	1
(5-15	1
rh/zsm-5	1
rh-base	1
rh2o3	1
wherefore,	1
homopro-pargylallene-alkyn	1
c(sp(3))-c(sp)	1
insertion,	1
1,2-alkyl	1
migration.	1
rh(i)	1
fischer	1
six/five/f	1
six/five/four	1
ch3sh,	1
h2s.	1
k-free	1
tem	1
unity.	1
2h-mos2.	1
300-400	1
routine.	1
(enrr)	1
borides,	1
borides.	1
(mo2b,	1
alpha-mob,	1
mob2)	1
modeled;	1
p-orbit	1
pi*-orbital,	1
p-pi*-orbit	1
mo2b	1
p(z)-orbit	1
dinitrogen.	1
m2b	1
w).	1
mo2b,	1
fe2b,	1
co2b	1
p(z),	1
filling.	1
enrr	1
guidabl	1
(cosx)	1
(fesx)	1
cosx/fesx	1
304	1
fesx	1
structure-electrocatalyt	1
aucl3	1
(au-1/g-c3n4),	1
hydrochlorination.	1
au'	1
tri-s-triazin	1
au-0	1
single-atom-sit	1
phosphoribosyltransferas	1
(oprtase)	1
ribos	1
alpha-d-5-phosphoribosyl-1-pyrophosph	1
(prpp)	1
orotidin	1
5'-monophosph	1
(omp),	1
nucleotides.	1
oprtas	1
(ecoprtase)	1
out,	1
pyrophosphoryl	1
string	1
alpha-phosph	1
o2a	1
prpp	1
omp	1
(oa	1
prpp)	1
(ts)	1
(lys73,	1
asp125,	1
lys103*,	1
arg99*,	1
ion)	1
(ni)	1
(fe)-contain	1
(nife-ldh),	1
nuclei	1
crystal,	1
nanometer-s	1
247	1
74.7%	1
mea	1
(boudouard)	1
collector.	1
plane-wav	1
disproport	1
mo2c-support	1
beta-mo2c	1
(12pt@mo2c).	1
12pt@mo2c,	1
endothermic.	1
exothermic,	1
ionic.	1
(elf)	1
collector,	1
fep/z,	1
fe/z-p	1
fep/z	1
fe/z-p,	1
overpromot	1
wash	1
(fep/z-w	1
p-w)	1
fe/z-p-w	1
fep/zw	1
fep/z(-w)	1
fe/z-p(-w)	1
fe/z(-w)	1
fep/z-w	1
fluorite-typ	1
sm2ruxce2-xo7	1
0.4)	1
ru(0)	1
(xa	1
sm,	1
k-edges),	1
xas-xrd	1
(stabl	1
days)	1
sintering-induc	1
redissolut	1
c)-exsolut	1
candida	1
antarctica	1
(calb)	1
amidase,	1
palladium(ii)-catalyz	1
alkenylarenes,	1
(sop)	1
triarylphosphin	1
selectfluor	1
trihexylsilan	1
80%)	1
94:6).	1
one-and	1
h-1-p-31	1
hmbc	1
[mn-2,6-bis(1-(alkyl)imidazol-2-ylidene)pyridine]br	1
consumption,	1
bure	1
balance,	1
4%.	1
experimental-theoret	1
sequestr	1
v/angstrom	1
nonadiabat	1
ps)	1
ps).	1
c3b	1
c3n	1
sp2-carbon-bas	1
attractive,	1
edge-bas	1
orr-nanowire-templ	1
fuzzi	1
(nt-3dfg).	1
[onset	1
0.79	1
(94	1
2%	1
h2o2),	1
(c=0)	1
armchair	1
zigzag	1
programs.	1
radical-ad	1
enantiocontrol	1
mainstream	1
genres.	1
gauged,	1
boundary,	1
eleg	1
pursu	1
polish	1
1294	1
92%.	1
boundary'	1
markovnikov-selective,	1
thioester.	1
prepare.	1
radical-polar	1
deprotection.	1
instanc	1
selenoesters.	1
progress;	1
c-2(=)-c-4(=)	1
>80%.	1
(>380	1
(>40%)	1
olefin/	1
paraffin	1
(<10)	1
zinc-cerium-zirconium	1
(znxce2-yzryo4)	1
o/p	1
7%,	1
83%,	1
23,	1
atm.	1
6%,	1
experimental,	1
znxzr2.0o4	1
hco*	1
phosphomolybd	1
(0.95	1
(1.5-1.6	1
by-product	1
by-products.	1
alpha-borylalkyl-copp	1
alpha-borylorganocopp	1
cu-bpin	1
(=	1
ester)	1
boramides.	1
organocopp	1
palladium-xpho	1
borylalken	1
1,8-naphthalenediaminatoboryl	1
(bdan)	1
anti-diborylalkan	1
diastereom	1
96.5:3.5	1
er,	1
anti-1,2-dihydroxyl	1
electro-catalyst	1
n-2/air,	1
(mn2o3:1.72%mo,	1
mn2o3:2.64%mo,	1
mn2o3:32.23%mo,	1
mn2o3:49.67%mo)	1
(exafs),	1
mn-2.84.	1
(can)-assist	1
585	1
m-(2)	1
15-fold	1
birnessite.	1
fluorogen	1
super-resolut	1
quantitative,	1
coordinate-bas	1
nanowires,	1
lewis-acid-function	1
(ru@silp-la)	1
benzofuran	1
dihydrobenzofurans.	1
(nanoparticles,	1
chlorozincate-bas	1
lewis-acid,	1
support)	1
o-contain	1
c6-ring	1
chlorozinc	1
[zncl4](2-)	1
ru@silp-[zncl4](2-)	1
benzofurans,	1
dihydrobenzofuran	1
(pt-p)	1
(eog)	1
ftir),	1
hplc)	1
(pt-p-pb),	1
glycerate,	1
tartronate,	1
glycolate.	1
pt(110)	1
pt,.	1
pt-p-bi	1
pt-p-pb,	1
eog	1
coulomb	1
co4o4(oac)(4)(py)(4)	1
(abbrev.	1
co4o4,	1
oac	1
py	1
pyridine)	1
rapid-scan	1
atr	1
833	1
(oh-)	1
charge.	1
mu-peroxido	1
o-18	1
cubium	1
([co4o4](+))	1
co4o4	1
low-energy-consumpt	1
bio	1
hydrofin	1
(bhd)	1
(sina-rh)	1
ppm)	1
iat)	1
selectively.	1
stapl	1
sina-rh,	1
2,3-oxidosqualen	1
relatives)	1
constructed,	1
(osc),	1
fascin	1
ignored,	1
function-rel	1
relatives.	1
54,	1
8693-8696);	1
shifts,	1
avoided.	1
precursor,	1
pocket,	1
(heas).	1
(h)	1
cocuganizn	1
agaucupdpt	1
heas.	1
n-octane.	1
octen	1
(rop)	1
rac-lactid	1
enantiomorph	1
lately,	1
finest	1
effortless	1
(nobl	1
non-noble),	1
detail;	1
excluded.	1
revolut	1
academia	1
(ml),	1
subfield	1
user'	1
selectivities,	1
noteworthli	1
ml-assist	1
seamless	1
society'	1
decavanad	1
(na6v10o28/sio2)	1
(odp)	1
alpha-polymorph	1
metavanad	1
(alpha-navo3/sio2)	1
silica-bound,	1
site-isol	1
na1+xv3o8,	1
metavanadate,	1
beta-navo3.	1
beta-navo,	1
alpha-navo3.	1
na6v2o28/sio2	1
odp.	1
(tos)	1
(450	1
alpha-navo3/sio2	1
minutes.	1
hour	1
(depend	1
conditions),	1
sio2.	1
(bass)	1
(50-150	1
nrino2,	1
absent,	1
(>200	1
cu-afx	1
bass	1
no2.	1
electromagnet	1
plasmon-enhanc	1
platforms,	1
deconvolv	1
wavelength.	1
automated.	1
speed	1
cross-disciplinari	1
softwar	1
packag	1
antisolvent-induc	1
uniformity.	1
(ods)	1
oil.	1
pursued.	1
(87.1	1
g(-1))	1
s/g	1
ppmw	1
terephthalate.	1
ylide-substitut	1
cy3p-c(me)pcy2	1
(keyphos,	1
l1)	1
often-appli	1
(cy)johnpho	1
(l2)	1
p(tbu)(3)	1
(l3).	1
[such	1
l1.pd(dba)],	1
p-c-p	1
pd(2)dba(3)	1
reluctance/in	1
l3	1
ypho	1
tertiary,	1
diodes.	1
ketimines,	1
n-acyl-protect	1
ee,	1
phosphine-coordin	1
bromide.	1
carboxamide-direct	1
hydrocarbofunction	1
8-aminoquinolin	1
3-alken	1
c4-substitut	1
ortho-phenyl	1
?-alkynyl	1
3-butenamid	1
gamma-select	1
a-ketoglutar	1
wi-welo15	1
westiella	1
intricata	1
ht-29-1	1
feu	1
milligram	1
hapalindol	1
isonitril	1
palladium/wj-phos-catalyz	1
miyaura	1
100-g-scale	1
phosphines.	1
[6	1
6]	1
benzo[d][1,3]oxazinon	1
(2).	1
expansion.	1
2,2'-bipyridine-bas	1
5.7	1
(96	1
8%)	1
(110	1
equivalents,	1
d(5)	1
cr/mo/w	1
nonprivileg	1
easy,	1
hydroalkynyl	1
pd(acac)(2)	1
(r)-dm-binap	1
tuberculosi	1
cyclo(l-tyr-l-tyr)	1
(cyy)	1
mycocyclosin,	1
survival.	1
analogue,	1
cyf-4-ome,	1
shunt.	1
cyclization,	1
cyy	1
cyf-4-omeoh,	1
deformyl	1
cyf-4-omeoh	1
alkyl-oxygen	1
aryl-oxygen	1
heme-bas	1
cyy.	1
resorcinol	1
acyltransferase.	1
f148v	1
alkoxyalkyl	1
process-consist	1
informatics.	1
216	1
708	1
59	1
operations.	1
extracted.	1
learning.	1
rh)	1
acid),	1
(hcoo)	1
(corr)	1
convect	1
roughli	1
appreciably,	1
uniformly.	1
arylmethyl	1
heteroarylmethyl	1
alpha-vinyl	1
alpha(c-h)	1
expound	1
p-quinodimethan	1
epsilon-umpolung	1
4-(chloromethyl)benzaldehyd	1
epsilon-addit	1
1,2-dicarbonyl	1
alpha-hydroxyl	1
la-load	1
(la/al2o3)	1
(twc)	1
(deno(x))	1
systematically.	1
la/al2o3-support	1
(pd/la/al2o3)	1
near-ambient-pressur	1
la(pd/al2o3).	1
pd/al2o3.	1
reexamin	1
(15	1
pd/la(15)/al2o3	1
(la-4;	1
citi	1
u.s.	1
feder	1
california),	1
pd/la(3-5)/al2o3	1
(surfac	1
areas)	1
scheelit	1
vanad	1
(mbivo(4))	1
limelight	1
facet-engin	1
semiconductor,	1
principles.	1
mbivo(4),	1
mbivo(4)-bas	1
encompassed.	1
late-transition-metal-catalyz	1
v-o-lacoo3)	1
7.6%	1
182.2	1
mg(cat)(-1).	1
(65.3	1
generated,	1
postprocess	1
ni(nc)-bas	1
ni-met	1
(mof)-assist	1
-0.90	1
(j)	1
-160	1
rhombohedr	1
triclin	1
lanio2.7	1
620	1
exactli	1
alik	1
la2o2co3,	1
la2o2co3.	1
twofold:	1
co2-activ	1
naturally,	1
ni/la2o2co3	1
drm-activ	1
ni/monoclin	1
fate	1
ni/hexagon	1
sheer	1
unequivoc	1
carbide-support	1
(ptausn/w2c)	1
vulcan	1
xc-72-support	1
(ptausn/c).	1
(ec-ms)	1
(ftirs)	1
ptausn/c,	1
6.5%	1
admiss	1
(0.05	1
v-rhe)	1
v-rhe.	1
k(cat)/k-m	1
justified.	1
haldan	1
k(cat)/kiakb	1
(where	1
k-ia	1
k-b	1
nonsatur	1
in-zr	1
zirconia,	1
forces.	1
indium-specif	1
zirconia.	1
priorit	1
upcom	1
mn-ruo2)	1
ru-exchang	1
mn-ruo2	1
158	1
5000	1
mol/l).	1
tetracarboxyl	1
cyclopropanations.	1
cyclopropanation,	1
0.001	1
(86-99%	1
triarylcyclopropanecarboxyl	1
(tpcp)	1
rh-2(p-ph-tpcp)(4),	1
(nss)	1
composition-grad	1
(cg)	1
cu1pd1	1
surface-dop	1
(sd)	1
ir-0.03	1
evenli	1
((cu1pd1)-cu-cg/ir-sd(0.03)	1
nss/npg).	1
npg-impart	1
cg-sd	1
ns,	1
ir-induc	1
bifunctional,	1
(cu1pd1)-cu-cg/ir-sd(0.03)	1
nss/npg	1
7105	1
6685	1
nm-mass-specif	1
(msa),	1
15.8	1
14.9	1
28.1-	1
19.2-fold	1
pd-msa	1
chronoamperometr	1
500-cycl	1
nm-effici	1
cg	1
composition-	1
-c-o-h)	1
0.55	1
10-40	1
(lifetim	1
(82.0%)	1
2-benzyl-1,3,5-trimethylbenzen	1
(74.3%).	1
(kdm7b)	1
2-oxoglutar	1
(20g)	1
jmjc	1
di/mono-n-epsilon-methyl	1
k9	1
histon	1
h3.	1
cancer;	1
epigenet	1
modulation.	1
phf8,	1
orientation,	1
his247.	1
nonproductive,	1
k9.	1
"in-line"	1
"ferryl-flip")	1
unfavorable.	1
20g	1
five-coordin	1
desaturation,	1
iron-cent	1
sciences.	1
(pgms:	1
(cu,	1
ag)	1
"ensembles"	1
on-lattic	1
parameter	1
host,	1
preferred.	1
(p-co)	1
unrespons	1
p-co	1
matrix,	1
film-typ	1
oxide-bas	1
charge-transport	1
oxygen-evolv	1
schottki	1
disturb	1
transport.	1
fryzuk,	1
milstein,	1
pyridine-bas	1
heteroatom-bas	1
"second	1
wind"	1
silver-	1
scandium-catalyz	1
fisher-typ	1
annulation/retro-aldol	1
carbene,	1
1,4-proton	1
monoalkyl	1
laplacian	1
basicity.	1
biomanufacturing.	1
(dhap)	1
d-glyceraldehyd	1
3-phosphat	1
(ga3p)	1
dhap	1
dhap:	1
alpha-glucan	1
phosphorylas	1
gp),	1
phosphoglucomutas	1
(pgm),	1
phosphoglucos	1
(pgi),	1
phosphofructokinas	1
(ppi-pfk),	1
1,6-bisphosph	1
(frua),	1
triosephosph	1
(tim).	1
2-deoxy-d-ribos	1
(dr)	1
ketoses.	1
23.2	1
96.7%	1
15.2	1
d-allulos	1
near-stoichiometr	1
pot.	1
ketoses,	1
d-allulose,	1
l-tagatose,	1
d-sorbose,	1
l-fructose,	1
d-xylulose,	1
co-electrolysi	1
co-electrolysis,	1
low-substitut	1
rhodium-titan	1
(la0.43ca0.32rh0.06ti094o3)	1
populations,	1
compartment,	1
cogeneration.	1
product)	1
transport;	1
spaces;	1
polarization,	1
h-shuttling,	1
zr-6-nodes.	1
precision,	1
sarin.	1
m-nu-1000	1
we,	1
(nb2o5-n),	1
37-fold	1
allylic,	1
propargylic,	1
o-,	1
s-,	1
pyrrolidine,	1
tetrahydrothiophen	1
chroman	1
enantiospecif	1
k(h)/k(d)	1
0.79.	1
nucleofug	1
s(n)2-type	1
thereby,	1
nonderivat	1
uncharg	1
heterocycle.	1
(ldhs),	1
tpr,	1
xafs.	1
cu/mgalox,	1
cumg5al2-ldhs,	1
mgalox	1
cu-mgalox	1
co@cu/coalox,	1
cucoxal2-ldhs,	1
co-cu	1
cu/co	1
cu/mgalo,	1
2,5-bis(hydroxymethyl)furan	1
(dhmf)	1
92.7%	1
co@cu/3coalo(x)	1
98.5%	1
2,5-dimethylfuran	1
(dmf),	1
co@cu/5coalo(x),	1
broke	1
dmf	1
83.6%	1
2,5-dimethyltetrahydrofuran	1
(dmthf).	1
o-bound	1
cu-mgalox,	1
c,o-bound	1
cu-co	1
eras	1
syngas-deriv	1
tailor-mad	1
millimeter-s	1
micrometer-s	1
h-mordenit	1
theoretically.	1
space-confined-self-regul	1
syngas,	1
pdpt	1
enzyme-immobil	1
polydopamin	1
(pda)	1
types:	1
organophosph	1
(theta-al2o3,	1
nb2o5).	1
h-f(m-o)degrees)	1
microscopy-electron	1
metal-cor	1
oxide-shel	1
bioplast	1
sweeteners.	1
1-butanol/hydrotalcit	1
hydrotalcite,	1
glucose-2-d	1
(91%)	1
hydrotalcite/1-butanol	1
separations.	1
4-cyanopyridin	1
tolerances.	1
e-	1
z-alkenyl	1
c-cn	1
nickel(i)	1
fe-ferrierit	1
(fe-fer)	1
(n2o-tpd),	1
(ftir).	1
tpr	1
1872	1
1892	1
n2o-promot	1
ch4/n2o.	1
percentil	1
(5%)	1
hyperpolar	1
(hp)	1
xe-129	1
xenon	1
pt-contain	1
pellets,	1
progressing,	1
nonsteady-st	1
start-up	1
imine-exchang	1
anhydras	1
solution.,	1
recomposit	1
interchang	1
furthermor	1
surface-direct	1
enzyme-direct	1
self-optim	1
(smr:	1
3h(2)).	1
(dmr:	1
2co	1
2h(2)).	1
better,	1
(1.2-6.0	1
(carbid	1
chxdx	1
working.	1
single-unit-cel	1
monolayers,	1
sandwich-lik	1
[bio](+)-[wo4](2-)-[bio](+),	1
defect-rich	1
photocarri	1
transport,	1
140%	1
surface-driven	1
termination.	1
bubble-templ	1
thiocyan	1
(scn)-contain	1
nanofoam	1
(agnf)	1
scn.	1
97%.	1
(-0.5	1
v-rhe),	1
33	1
23.5	1
g(ag)(-1),	1
52.1	1
g(ag)(-1)	1
structure/perform	1
(fe2m)	1
pcn-250	1
oxocent	1
fe2m	1
pcn-250,	1
+3	1
+2.	1
oxygen-bind	1
quantity.	1
pcn-250(fe2m)	1
pcn-250(fe2mn)	1
pcn-250(fe-3)	1
pcn-250(fe2co)	1
pcn-250(fe2ni)	1
promiscuity,	1
imperfect	1
community,	1
plant-deriv	1
(fppc)	1
sesquiterpenoid	1
nicotiana	1
tabacum	1
5-epi-aristolochen	1
(teas)	1
terreu	1
(atas)	1
(aristolochene)	1
stereochemistries.	1
teas)	1
included:	1
(diphosph	1
substrate)	1
asp444-tyrs20	1
teas.	1
atas.	1
flexibility,	1
precious-transition-met	1
1,3-dienes,	1
hydrofunctionalization,	1
borofunctionalization,	1
diamination).	1
boron,	1
introduction,	1
n-butan	1
3x)	1
pt/sio2.	1
disulfide-bas	1
nicose2	1
mos1.5se0.5	1
mos1.5se0.5/nicose2,	1
57,	1
88,	1
102	1
mos2-bas	1
report.	1
mor,	1
substrate),	1
[co(co)(3)(mor)(2)](+)	1
[co(co)(4)](-)	1
alpha-carbon.	1
acylcobalt(i)	1
g*	1
22.8	1
co-2(co)(8)-promot	1
homoally	1
pi-allylnickel	1
elevated,	1
exit	1
ni-mn/al2o3	1
ni/mn	1
(no-ftir),	1
(tpr)	1
ni(211)	1
mn-unmodifi	1
maleic	1
curiou	1
(methyl)	1
disparity,	1
hindrances,	1
a-carbon	1
angelica	1
hydrogen-defici	1
short-contact-tim	1
gcm	1
undisclos	1
intermediate-protoanemonin-that	1
a-angelica	1
lactone.	1
beta-angelica	1
55%	1
(albeit	1
presently)	1
(vhpo)	1
vhpo	1
mimic,	1
oxo-peroxo	1
o=vo2(-o-c)	1
o=v(-o-si)(3)	1
(raman	1
ir).	1
(v-och3)	1
v-o-c/v-o-si	1
v-och3	1
peroxo	1
vo2	1
low-load	1
crzrox	1
unsaturated)	1
crzrox.	1
al2o3-	1
cr20zr80/sio2	1
3.9	1
k-crox/al2o3	1
ru/lazrox	1
dehydrogenation/regener	1
three-memb	1
zirconaziridium	1
[cp2zr-(eta(2)-ch2-n(r)(2))](+)[x](-)	1
[r	1
c18h37;	1
x-	1
meb(c6f5)(3)(-)	1
(1bn)	1
b(c6f5)(4)(-)	1
(1bt)],	1
(t-isip,	1
1bn)	1
(l-isip,	1
1bt)	1
(isips),	1
self-aggregation.	1
(1-hexen	1
2-me-1-heptene)	1
(2bn,	1
2bt,	1
3bn,	1
3bt),	1
insertions.	1
(aggreg	1
(k(app))	1
1bn,	1
former.	1
1bt,	1
1.1)	1
4.8)	1
223	1
1.5)	1
39)	1
2-me-1-hepten	1
1bn.	1
magnitude,	1
4.6	1
12.8	1
m).	1
4x	1
3x	1
increment,	1
1.6,	1
(2bn)	1
constant:	1
[1bn]	1
m-(1)	1
42	1
pairs.	1
t-isips,	1
self-aggregate.	1
mixed)	1
aggregates.on	1
side,	1
view;	1
t-isip.	1
spruce	1
needl	1
antifeed	1
pine	1
weevil,	1
pest	1
conifer	1
tree	1
plantations.	1
alkaloid,	1
stereoisomer	1
de)	1
(57%	1
overall)	1
solvent-free,	1
krapcho	1
dealkoxycarbonylation,	1
pig	1
liver	1
esteras	1
(ple)-catalyz	1
acidification,	1
nonane-2,6-dione.	1
(cascade)	1
transaminase,	1
dehydrogenase.	1
hydrochlorid	1
chromium-bisoxazolin	1
lico2/o-2	1
decompose.	1
lifespan.	1
ru/nio@ni	1
(ru/nio@ni/cnt)	1
nio@ni	1
nio.	1
li-(co2/o-2	1
(v:v	1
4:1)	1
cutoff	1
mah	1
1.01	1
44	1
ru/cnt	1
nio@ni/cnt	1
li2co3.	1
cp*fe(1,2-ph2pc6h4s)(ncme)	1
(cp*(-)	1
c5me5-,	1
iron(ii)/(eto)(3)sih	1
inter-	1
silane,	1
iron-nitrosoaren	1
c-3-bridg	1
bis(diphenylphosphino)propan	1
c-c-c	1
p-m-p	1
bite	1
angles.	1
6-member	1
boat	1
nonan	1
nonanol	1
organosilicon	1
arylsilyl	1
innat	1
aryl-alkyl	1
amine-substitut	1
diastereoand	1
cuh-catalyz	1
1-substitut	1
hydrocupr	1
1-aryl-substitut	1
alkane-gem-diboron	1
phenol-substitut	1
multiboron	1
b-c-b	1
epimer	1
s-function	1
n-protect	1
carbam	1
(boc,	1
cbz,	1
fmoc).	1
n-trifluoroacetyl	1
carboxylate-bind	1
1,8-diaminonaphthalen	1
(dan)-protect	1
kot-bu,	1
dan	1
protodeboron	1
problems.	1
kot-bu	1
4-[(pin)b]c6h4-b(dan),	1
"less	1
reactive"	1
preferentially.	1
molybdenum(ii)	1
eta(2)-mecn	1
cp*mo(1,2-ph2pc6h4s)(eta(2)-ncme)	1
(1(eta(2)-ncme)),	1
(h3n	1
bh3)	1
molybdenum-thiol	1
cooperation,	1
of.	1
bh3	1
cleaved,	1
mo(ii)-h	1
(1h(bh2))	1
bh2	1
s-mo	1
nh3,	1
1h(bh2)	1
[1,2]-radic	1
brook	1
(rbr)	1
m-h	1
fe)	1
hydrogen-atom-transf	1
acylsilanes.	1
co-catalyz	1
cyclo-isomer	1
fe-catalyz	1
cyclization/gies	1
alpha-siloxi	1
philic	1
translocation,	1
fragmentation/reduct	1
diastereo-selectivity.	1
ortho-select	1
ortho-	1
ruthenium(ii)	1
dyes,	1
lipids,	1
peptides,	1
nucleosides,	1
carbohydrates.	1
phenanthridin	1
iridium-catalyz	1
heteroarenes,	1
cross-coupling/cycl	1
benzo-	1
[ir-ii]-[ir-iv]	1
benzoheteroaren	1
required;	1
[ir-i]-[ir-iii]	1
agtfa	1
[(eta(6)-cymene)rucl((pych2pbu2)-bu-t)]otf	1
borrow	1
carbinol	1
[(eta(6)-cymene)ruh((pych2pbu2)-bu-t)]otf	1
[ru3h2cl2(co)((pych2pbu2)-bu-t)(2){mu-(c5h3n)(ch2pbu2)-bu-t}]otf	1
[ru2hcl(co)(2)((pych2pbu2)-bu-t)(2)(mu-(o2cpr)-pr-n)]x	1
(trans-5,	1
cl;	1
cis-6,	1
otf).	1
alive)	1
dead	1
0.442	1
fc(+)/fc)	1
ch2cl2	1
elud	1
phe46	1
(f46	1
mutation),	1
tyr	1
(f43i	1
mutation).	1
f43y/f46	1
peroxidase.	1
[welin,	1
r.;	1
le,	1
c.;	1
arias-rotondo,	1
m.;	1
mccusker,	1
k.;	1
macmillan,	1
w.	1
355,	1
380],	1
(casscf,	1
caspt2,	1
dlpno-ccsd(t)).	1
d-d	1
(mlct)	1
re.	1
ni-ii,	1
ni-iii	1
mlct	1
multirefer	1
(lfs)	1
syn-propanethi	1
s-oxide.	1
onion	1
lf	1
(aclfs)	1
assays,	1
"syn-effect"	1
specifi	1
[1,4]-sigmatrop	1
aclf	1
(surface-fe)	1
(bulk-fe)	1
ni-oxo/hydroxid	1
interrogated,	1
6:4	1
ni:f	1
fe-purifi	1
bias,	1
bulk-f	1
trifluoromethylated,	1
difluoromethylated,	1
difluoroacetyl	1
cost-effici	1
stupend	1
co-phosphate-bas	1
possibility,	1
(orr/oer)	1
f-base	1
na-air	1
envisag	1
n-alkylpyridinium	1
rhodium(i)/binap	1
dihydropyridin	1
dehydropyridin	1
tetrahydropyridin	1
bioupgrading).	1
electrocatalysts-a	1
(tis2)	1
alternative.	1
monothiocarbonate.	1
sulfur-co2	1
tis2	1
cm(2).	1
organic-solubl	1
trimethylsilanolate,	1
min.	1
>10-fold	1
>48	1
situ-form	1
electrochemistri	1
spectroelectrochemistry,	1
framework-67,	1
zif-67)	1
amperometry.	1
electron-access	1
evident.	1
beta-co(oh)(2),	1
(coooh),	1
alpha/beta-co(oh)(2)	1
zif-67.	1
0.59	1
s(-1))	1
beta-co(oh)(2)	1
(0.06	1
cu-oxid	1
interfaces),	1
porosity.	1
size-confin	1
cu@uio-66.	1
cu-0.5-300	1
78.8%	1
13.1%	1
796	1
g.kg(cat)(-1).h(-1).	1
time-on-stream	1
zr-oxid	1
uio-66)	1
retains.	1
diffuse-reflect	1
hcoo-intermedi	1
"in	1
reconstruction"	1
diminut	1
(spectro)	1
(atr-ir	1
uv-vis).	1
-0.81	1
she,	1
nonintercal	1
wo3	1
tio2/solut	1
proceeds.	1
electrodissolution/deposit	1
propano	1
lactam-form	1
pd-ii-catalyz	1
2-methoxy-5-chlorophenyl	1
close-to-thermoneutr	1
(g	1
0).	1
orders-of-magnitud	1
calculated,	1
g'	1
weaker,	1
on-top	1
(n-p)	1
(n-g)	1
(sor)	1
sor	1
3.51%	1
contents.	1
7.51%,	1
0.98%	1
close,	1
unbenefici	1
cyclooxygenase-2	1
(cox-2)	1
prostaglandin	1
g2	1
(pgg(2))	1
arachidon	1
(aa).	1
aspirin,	1
nonsteroid	1
antiinflammatori	1
ser530	1
residue.	1
pgg(2)	1
blocked,	1
hydroxyeicosatetraeno	1
15r-hete	1
prostaglandins,	1
aspirin	1
aspirin-inhibit	1
(then	1
15r-hete)	1
15s-hpete.	1
(9r,	1
11r)	1
endoperoxid	1
pgh(2),	1
isoprostan	1
15r-hete.	1
well-established,	1
bromide-promot	1
transition-metal-fre	1
nitrogen-heteroaren	1
bromide-initi	1
(pn)	1
(pn-bg)	1
(pn-g)	1
specstroscopy,	1
brunauer-emmett-teller,	1
pn-bg	1
pn-g	1
